,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
165,387.8518519,678.2608696,402.962963,782.6086957,327.4074074,793.0434783,282.0740741,907.826087,251.8518519,1001.73913,468.4444444,782.6086957,533.9259259,886.9565217,579.2592593,980.8695652,352.5925926,1074.782609,352.5925926,1283.478261,352.5925926,1450.434783,458.3703704,1074.782609,468.4444444,1262.608696,463.4074074,1450.434783,372.7407407,667.826087,402.962963,657.3913043,352.5925926,688.6956522,433.1851852,678.2608696
166,387.8518519,678.2608696,402.962963,782.6086957,327.4074074,793.0434783,282.0740741,907.826087,246.8148148,1012.173913,473.4814815,782.6086957,533.9259259,897.3913043,579.2592593,980.8695652,357.6296296,1074.782609,352.5925926,1283.478261,352.5925926,1450.434783,458.3703704,1074.782609,468.4444444,1262.608696,463.4074074,1450.434783,372.7407407,667.826087,402.962963,657.3913043,352.5925926,688.6956522,433.1851852,678.2608696
167,392.8888889,678.2608696,402.962963,782.6086957,327.4074074,793.0434783,282.0740741,907.826087,241.7777778,1022.608696,473.4814815,782.6086957,538.962963,897.3913043,584.2962963,991.3043478,357.6296296,1085.217391,352.5925926,1283.478261,352.5925926,1450.434783,458.3703704,1074.782609,468.4444444,1262.608696,463.4074074,1450.434783,377.7777778,667.826087,402.962963,657.3913043,352.5925926,688.6956522,433.1851852,678.2608696
168,392.8888889,667.826087,402.962963,782.6086957,327.4074074,793.0434783,277.037037,907.826087,241.7777778,1022.608696,473.4814815,782.6086957,538.962963,907.826087,584.2962963,1001.73913,357.6296296,1085.217391,352.5925926,1273.043478,352.5925926,1450.434783,458.3703704,1074.782609,468.4444444,1262.608696,463.4074074,1450.434783,377.7777778,667.826087,408,657.3913043,352.5925926,688.6956522,433.1851852,678.2608696
169,392.8888889,667.826087,402.962963,782.6086957,322.3703704,793.0434783,277.037037,918.2608696,246.8148148,1033.043478,478.5185185,782.6086957,544,907.826087,584.2962963,1012.173913,357.6296296,1085.217391,352.5925926,1273.043478,347.5555556,1440,458.3703704,1085.217391,468.4444444,1273.043478,463.4074074,1450.434783,377.7777778,667.826087,408,657.3913043,352.5925926,688.6956522,433.1851852,678.2608696
170,392.8888889,667.826087,402.962963,782.6086957,322.3703704,793.0434783,277.037037,918.2608696,251.8518519,1043.478261,478.5185185,782.6086957,538.962963,918.2608696,579.2592593,1022.608696,357.6296296,1074.782609,352.5925926,1273.043478,352.5925926,1440,458.3703704,1085.217391,468.4444444,1273.043478,463.4074074,1450.434783,377.7777778,657.3913043,408,657.3913043,352.5925926,688.6956522,433.1851852,678.2608696
171,392.8888889,667.826087,402.962963,782.6086957,322.3703704,793.0434783,277.037037,928.6956522,261.9259259,1043.478261,478.5185185,782.6086957,538.962963,907.826087,559.1111111,1022.608696,352.5925926,1074.782609,352.5925926,1273.043478,352.5925926,1440,458.3703704,1085.217391,468.4444444,1273.043478,463.4074074,1450.434783,377.7777778,657.3913043,408,657.3913043,352.5925926,688.6956522,433.1851852,678.2608696
172,392.8888889,678.2608696,397.9259259,793.0434783,322.3703704,793.0434783,282.0740741,928.6956522,277.037037,1043.478261,478.5185185,782.6086957,533.9259259,907.826087,533.9259259,1022.608696,352.5925926,1074.782609,347.5555556,1262.608696,352.5925926,1440,453.3333333,1074.782609,463.4074074,1262.608696,463.4074074,1450.434783,377.7777778,667.826087,408,657.3913043,352.5925926,688.6956522,433.1851852,678.2608696
173,392.8888889,678.2608696,397.9259259,793.0434783,322.3703704,793.0434783,287.1111111,918.2608696,297.1851852,1033.043478,478.5185185,782.6086957,528.8888889,897.3913043,518.8148148,1012.173913,357.6296296,1074.782609,347.5555556,1273.043478,352.5925926,1450.434783,453.3333333,1064.347826,468.4444444,1262.608696,463.4074074,1450.434783,377.7777778,667.826087,408,657.3913043,357.6296296,688.6956522,433.1851852,678.2608696
174,392.8888889,678.2608696,397.9259259,793.0434783,322.3703704,793.0434783,287.1111111,907.826087,307.2592593,1022.608696,478.5185185,782.6086957,528.8888889,897.3913043,493.6296296,1001.73913,357.6296296,1074.782609,347.5555556,1273.043478,352.5925926,1450.434783,453.3333333,1064.347826,463.4074074,1262.608696,463.4074074,1450.434783,377.7777778,667.826087,408,657.3913043,357.6296296,688.6956522,433.1851852,678.2608696
175,392.8888889,678.2608696,397.9259259,793.0434783,322.3703704,793.0434783,287.1111111,897.3913043,327.4074074,1012.173913,478.5185185,782.6086957,523.8518519,886.9565217,468.4444444,991.3043478,352.5925926,1074.782609,347.5555556,1283.478261,352.5925926,1460.869565,453.3333333,1053.913043,463.4074074,1262.608696,463.4074074,1450.434783,377.7777778,667.826087,408,657.3913043,357.6296296,688.6956522,433.1851852,678.2608696
176,392.8888889,678.2608696,397.9259259,782.6086957,327.4074074,782.6086957,287.1111111,897.3913043,347.5555556,1001.73913,478.5185185,782.6086957,528.8888889,876.5217391,448.2962963,970.4347826,352.5925926,1074.782609,347.5555556,1283.478261,352.5925926,1460.869565,448.2962963,1064.347826,463.4074074,1273.043478,463.4074074,1450.434783,377.7777778,667.826087,408,657.3913043,357.6296296,699.1304348,433.1851852,688.6956522
177,392.8888889,678.2608696,397.9259259,782.6086957,327.4074074,782.6086957,287.1111111,886.9565217,347.5555556,970.4347826,478.5185185,782.6086957,523.8518519,876.5217391,443.2592593,960,352.5925926,1064.347826,347.5555556,1273.043478,347.5555556,1460.869565,453.3333333,1053.913043,463.4074074,1273.043478,463.4074074,1450.434783,377.7777778,667.826087,408,657.3913043,357.6296296,699.1304348,438.2222222,688.6956522
178,392.8888889,678.2608696,402.962963,782.6086957,327.4074074,782.6086957,287.1111111,886.9565217,337.4814815,939.1304348,478.5185185,772.173913,518.8148148,866.0869565,443.2592593,939.1304348,352.5925926,1053.913043,347.5555556,1273.043478,347.5555556,1460.869565,448.2962963,1043.478261,463.4074074,1273.043478,463.4074074,1450.434783,377.7777778,667.826087,408,667.826087,357.6296296,688.6956522,438.2222222,688.6956522
179,392.8888889,678.2608696,402.962963,772.173913,332.4444444,782.6086957,282.0740741,876.5217391,332.4444444,928.6956522,478.5185185,772.173913,513.7777778,866.0869565,448.2962963,928.6956522,352.5925926,1053.913043,347.5555556,1262.608696,352.5925926,1450.434783,453.3333333,1043.478261,463.4074074,1262.608696,463.4074074,1450.434783,382.8148148,667.826087,408,667.826087,357.6296296,688.6956522,438.2222222,688.6956522
180,392.8888889,678.2608696,402.962963,782.6086957,332.4444444,782.6086957,282.0740741,876.5217391,327.4074074,928.6956522,478.5185185,772.173913,508.7407407,866.0869565,438.2222222,928.6956522,352.5925926,1053.913043,347.5555556,1262.608696,352.5925926,1460.869565,453.3333333,1043.478261,463.4074074,1262.608696,463.4074074,1450.434783,382.8148148,667.826087,408,667.826087,357.6296296,688.6956522,438.2222222,688.6956522
181,392.8888889,678.2608696,402.962963,782.6086957,327.4074074,782.6086957,292.1481481,886.9565217,342.5185185,928.6956522,478.5185185,772.173913,508.7407407,876.5217391,448.2962963,918.2608696,352.5925926,1064.347826,347.5555556,1273.043478,352.5925926,1460.869565,453.3333333,1053.913043,468.4444444,1262.608696,463.4074074,1450.434783,382.8148148,667.826087,408,657.3913043,357.6296296,688.6956522,438.2222222,688.6956522
182,392.8888889,678.2608696,402.962963,782.6086957,327.4074074,782.6086957,292.1481481,886.9565217,342.5185185,939.1304348,478.5185185,772.173913,503.7037037,876.5217391,448.2962963,928.6956522,357.6296296,1064.347826,347.5555556,1273.043478,352.5925926,1460.869565,448.2962963,1053.913043,463.4074074,1262.608696,463.4074074,1450.434783,382.8148148,667.826087,408,657.3913043,357.6296296,688.6956522,438.2222222,688.6956522
183,392.8888889,678.2608696,402.962963,782.6086957,332.4444444,793.0434783,292.1481481,897.3913043,347.5555556,939.1304348,478.5185185,782.6086957,508.7407407,876.5217391,448.2962963,939.1304348,352.5925926,1064.347826,347.5555556,1273.043478,347.5555556,1460.869565,448.2962963,1053.913043,468.4444444,1262.608696,463.4074074,1450.434783,382.8148148,667.826087,408,657.3913043,357.6296296,688.6956522,438.2222222,688.6956522
184,392.8888889,678.2608696,397.9259259,782.6086957,327.4074074,793.0434783,292.1481481,897.3913043,352.5925926,949.5652174,478.5185185,782.6086957,508.7407407,876.5217391,448.2962963,949.5652174,352.5925926,1064.347826,352.5925926,1283.478261,352.5925926,1460.869565,448.2962963,1053.913043,468.4444444,1262.608696,463.4074074,1450.434783,382.8148148,667.826087,408,657.3913043,357.6296296,688.6956522,438.2222222,688.6956522
185,392.8888889,678.2608696,402.962963,782.6086957,332.4444444,793.0434783,292.1481481,897.3913043,357.6296296,960,478.5185185,782.6086957,508.7407407,876.5217391,443.2592593,949.5652174,352.5925926,1064.347826,352.5925926,1283.478261,352.5925926,1460.869565,453.3333333,1053.913043,468.4444444,1262.608696,463.4074074,1450.434783,382.8148148,667.826087,408,657.3913043,357.6296296,688.6956522,438.2222222,688.6956522
186,392.8888889,678.2608696,402.962963,782.6086957,332.4444444,793.0434783,292.1481481,897.3913043,357.6296296,960,478.5185185,782.6086957,508.7407407,876.5217391,443.2592593,960,352.5925926,1074.782609,352.5925926,1273.043478,352.5925926,1460.869565,453.3333333,1053.913043,468.4444444,1262.608696,463.4074074,1450.434783,382.8148148,667.826087,408,667.826087,357.6296296,699.1304348,438.2222222,688.6956522
187,392.8888889,678.2608696,402.962963,782.6086957,332.4444444,793.0434783,297.1851852,897.3913043,357.6296296,960,478.5185185,782.6086957,503.7037037,886.9565217,443.2592593,960,352.5925926,1064.347826,352.5925926,1273.043478,352.5925926,1460.869565,453.3333333,1053.913043,463.4074074,1262.608696,463.4074074,1450.434783,382.8148148,667.826087,408,667.826087,357.6296296,699.1304348,438.2222222,688.6956522
188,392.8888889,678.2608696,397.9259259,782.6086957,327.4074074,793.0434783,297.1851852,897.3913043,357.6296296,960,478.5185185,782.6086957,503.7037037,876.5217391,443.2592593,949.5652174,357.6296296,1064.347826,352.5925926,1273.043478,352.5925926,1460.869565,453.3333333,1053.913043,468.4444444,1262.608696,458.3703704,1450.434783,382.8148148,667.826087,408,667.826087,357.6296296,688.6956522,438.2222222,688.6956522
189,392.8888889,678.2608696,402.962963,782.6086957,327.4074074,793.0434783,297.1851852,897.3913043,357.6296296,960,478.5185185,782.6086957,503.7037037,886.9565217,443.2592593,949.5652174,352.5925926,1064.347826,352.5925926,1273.043478,352.5925926,1460.869565,453.3333333,1053.913043,468.4444444,1262.608696,463.4074074,1450.434783,382.8148148,667.826087,408,667.826087,357.6296296,688.6956522,438.2222222,688.6956522
190,397.9259259,678.2608696,402.962963,782.6086957,327.4074074,793.0434783,297.1851852,897.3913043,367.7037037,960,478.5185185,782.6086957,503.7037037,886.9565217,443.2592593,949.5652174,357.6296296,1064.347826,352.5925926,1273.043478,352.5925926,1460.869565,453.3333333,1053.913043,463.4074074,1262.608696,463.4074074,1450.434783,382.8148148,667.826087,408,667.826087,357.6296296,688.6956522,438.2222222,688.6956522
191,397.9259259,678.2608696,402.962963,782.6086957,327.4074074,793.0434783,297.1851852,897.3913043,362.6666667,960,478.5185185,772.173913,508.7407407,876.5217391,433.1851852,960,357.6296296,1064.347826,352.5925926,1273.043478,352.5925926,1460.869565,453.3333333,1053.913043,463.4074074,1262.608696,463.4074074,1450.434783,382.8148148,667.826087,408,667.826087,357.6296296,688.6956522,438.2222222,688.6956522
192,397.9259259,678.2608696,402.962963,782.6086957,332.4444444,793.0434783,297.1851852,897.3913043,362.6666667,960,478.5185185,772.173913,508.7407407,876.5217391,433.1851852,960,357.6296296,1064.347826,352.5925926,1273.043478,352.5925926,1460.869565,453.3333333,1053.913043,463.4074074,1262.608696,463.4074074,1450.434783,382.8148148,667.826087,413.037037,667.826087,362.6666667,688.6956522,438.2222222,688.6956522
193,397.9259259,678.2608696,402.962963,782.6086957,327.4074074,793.0434783,297.1851852,897.3913043,362.6666667,960,478.5185185,782.6086957,503.7037037,886.9565217,438.2222222,960,357.6296296,1064.347826,352.5925926,1273.043478,352.5925926,1460.869565,453.3333333,1053.913043,463.4074074,1262.608696,463.4074074,1450.434783,382.8148148,667.826087,413.037037,657.3913043,357.6296296,688.6956522,438.2222222,678.2608696
194,392.8888889,678.2608696,402.962963,782.6086957,327.4074074,793.0434783,297.1851852,897.3913043,362.6666667,960,478.5185185,782.6086957,508.7407407,876.5217391,443.2592593,949.5652174,357.6296296,1064.347826,352.5925926,1273.043478,352.5925926,1460.869565,453.3333333,1053.913043,463.4074074,1262.608696,463.4074074,1450.434783,382.8148148,667.826087,413.037037,657.3913043,357.6296296,688.6956522,438.2222222,678.2608696
195,392.8888889,678.2608696,402.962963,782.6086957,327.4074074,793.0434783,297.1851852,897.3913043,362.6666667,960,478.5185185,782.6086957,508.7407407,876.5217391,443.2592593,949.5652174,357.6296296,1064.347826,352.5925926,1273.043478,352.5925926,1460.869565,453.3333333,1053.913043,463.4074074,1262.608696,458.3703704,1450.434783,382.8148148,667.826087,408,657.3913043,357.6296296,699.1304348,438.2222222,678.2608696
196,392.8888889,678.2608696,402.962963,782.6086957,327.4074074,793.0434783,297.1851852,907.826087,362.6666667,960,478.5185185,782.6086957,508.7407407,876.5217391,443.2592593,960,357.6296296,1074.782609,352.5925926,1273.043478,352.5925926,1460.869565,453.3333333,1053.913043,463.4074074,1262.608696,463.4074074,1450.434783,382.8148148,667.826087,413.037037,657.3913043,357.6296296,688.6956522,438.2222222,678.2608696
197,392.8888889,678.2608696,402.962963,782.6086957,327.4074074,793.0434783,297.1851852,897.3913043,362.6666667,960,478.5185185,772.173913,503.7037037,876.5217391,438.2222222,960,357.6296296,1074.782609,352.5925926,1273.043478,352.5925926,1460.869565,453.3333333,1053.913043,463.4074074,1262.608696,458.3703704,1450.434783,382.8148148,667.826087,408,657.3913043,357.6296296,688.6956522,438.2222222,678.2608696
198,392.8888889,678.2608696,402.962963,782.6086957,327.4074074,793.0434783,297.1851852,897.3913043,362.6666667,960,478.5185185,782.6086957,503.7037037,886.9565217,438.2222222,960,357.6296296,1074.782609,352.5925926,1273.043478,352.5925926,1460.869565,453.3333333,1053.913043,468.4444444,1262.608696,458.3703704,1450.434783,382.8148148,667.826087,408,657.3913043,357.6296296,688.6956522,438.2222222,678.2608696
199,478.5185185,928.6956522,438.2222222,1012.173913,413.037037,1022.608696,448.2962963,1147.826087,513.7777778,1179.130435,468.4444444,1012.173913,488.5925926,1126.956522,513.7777778,1158.26087,372.7407407,1220.869565,428.1481481,1262.608696,413.037037,1398.26087,463.4074074,1210.434783,564.1481481,1241.73913,513.7777778,1408.695652,468.4444444,907.826087,483.5555556,907.826087,433.1851852,928.6956522,,
200,478.5185185,928.6956522,438.2222222,1012.173913,413.037037,1022.608696,453.3333333,1147.826087,518.8148148,1179.130435,463.4074074,1012.173913,483.5555556,1126.956522,513.7777778,1158.26087,367.7037037,1220.869565,428.1481481,1262.608696,408,1398.26087,468.4444444,1210.434783,564.1481481,1241.73913,503.7037037,1408.695652,468.4444444,918.2608696,483.5555556,907.826087,433.1851852,928.6956522,,
201,483.5555556,928.6956522,438.2222222,1012.173913,418.0740741,1022.608696,458.3703704,1147.826087,518.8148148,1179.130435,468.4444444,1012.173913,488.5925926,1126.956522,508.7407407,1158.26087,367.7037037,1220.869565,428.1481481,1252.173913,408,1398.26087,458.3703704,1210.434783,559.1111111,1241.73913,503.7037037,1408.695652,473.4814815,918.2608696,483.5555556,918.2608696,433.1851852,928.6956522,,
202,483.5555556,928.6956522,443.2592593,1012.173913,418.0740741,1022.608696,458.3703704,1147.826087,518.8148148,1179.130435,463.4074074,1012.173913,483.5555556,1126.956522,508.7407407,1158.26087,362.6666667,1220.869565,428.1481481,1252.173913,408,1398.26087,453.3333333,1210.434783,559.1111111,1241.73913,503.7037037,1408.695652,473.4814815,918.2608696,488.5925926,918.2608696,438.2222222,928.6956522,,
203,488.5925926,939.1304348,443.2592593,1012.173913,423.1111111,1012.173913,458.3703704,1147.826087,518.8148148,1179.130435,463.4074074,1012.173913,483.5555556,1116.521739,503.7037037,1158.26087,362.6666667,1220.869565,428.1481481,1252.173913,413.037037,1398.26087,413.037037,1220.869565,559.1111111,1241.73913,503.7037037,1398.26087,473.4814815,918.2608696,488.5925926,918.2608696,443.2592593,928.6956522,,
204,493.6296296,939.1304348,448.2962963,1012.173913,428.1481481,1022.608696,463.4074074,1137.391304,528.8888889,1189.565217,473.4814815,1012.173913,483.5555556,1116.521739,508.7407407,1158.26087,362.6666667,1220.869565,423.1111111,1262.608696,413.037037,1398.26087,402.962963,1220.869565,559.1111111,1252.173913,498.6666667,1398.26087,483.5555556,918.2608696,498.6666667,918.2608696,453.3333333,939.1304348,,
205,503.7037037,939.1304348,453.3333333,1022.608696,438.2222222,1022.608696,468.4444444,1147.826087,533.9259259,1200,468.4444444,1022.608696,483.5555556,1126.956522,503.7037037,1168.695652,362.6666667,1220.869565,428.1481481,1262.608696,413.037037,1398.26087,397.9259259,1220.869565,559.1111111,1252.173913,493.6296296,1398.26087,493.6296296,918.2608696,503.7037037,918.2608696,458.3703704,939.1304348,,
206,508.7407407,949.5652174,458.3703704,1022.608696,443.2592593,1022.608696,478.5185185,1158.26087,538.962963,1210.434783,473.4814815,1022.608696,483.5555556,1126.956522,508.7407407,1168.695652,367.7037037,1220.869565,428.1481481,1273.043478,413.037037,1408.695652,397.9259259,1220.869565,559.1111111,1241.73913,498.6666667,1398.26087,503.7037037,928.6956522,508.7407407,928.6956522,463.4074074,939.1304348,,
207,518.8148148,949.5652174,463.4074074,1022.608696,453.3333333,1033.043478,488.5925926,1168.695652,538.962963,1210.434783,468.4444444,1012.173913,483.5555556,1126.956522,513.7777778,1168.695652,372.7407407,1220.869565,428.1481481,1283.478261,413.037037,1408.695652,397.9259259,1220.869565,554.0740741,1252.173913,498.6666667,1398.26087,513.7777778,928.6956522,518.8148148,939.1304348,473.4814815,939.1304348,,
208,528.8888889,949.5652174,468.4444444,1022.608696,458.3703704,1022.608696,498.6666667,1168.695652,544,1210.434783,478.5185185,1022.608696,493.6296296,1126.956522,518.8148148,1168.695652,372.7407407,1210.434783,423.1111111,1283.478261,413.037037,1408.695652,402.962963,1210.434783,554.0740741,1252.173913,498.6666667,1398.26087,518.8148148,928.6956522,523.8518519,939.1304348,483.5555556,939.1304348,,
209,538.962963,949.5652174,478.5185185,1022.608696,468.4444444,1022.608696,498.6666667,1158.26087,544,1200,483.5555556,1012.173913,493.6296296,1116.521739,,,382.8148148,1210.434783,564.1481481,1252.173913,508.7407407,1419.130435,413.037037,1210.434783,554.0740741,1252.173913,498.6666667,1398.26087,528.8888889,928.6956522,538.962963,939.1304348,493.6296296,949.5652174,,
210,544,949.5652174,488.5925926,1033.043478,473.4814815,1033.043478,503.7037037,1158.26087,549.037037,1210.434783,503.7037037,1022.608696,498.6666667,1116.521739,,,382.8148148,1210.434783,564.1481481,1252.173913,508.7407407,1419.130435,423.1111111,1220.869565,549.037037,1252.173913,498.6666667,1398.26087,538.962963,928.6956522,544,939.1304348,498.6666667,949.5652174,,
211,554.0740741,949.5652174,493.6296296,1033.043478,483.5555556,1043.478261,513.7777778,1179.130435,554.0740741,1210.434783,508.7407407,1022.608696,503.7037037,1126.956522,,,382.8148148,1210.434783,564.1481481,1252.173913,508.7407407,1419.130435,423.1111111,1220.869565,544,1252.173913,488.5925926,1398.26087,544,928.6956522,554.0740741,939.1304348,508.7407407,949.5652174,,
212,564.1481481,949.5652174,503.7037037,1022.608696,493.6296296,1033.043478,513.7777778,1168.695652,549.037037,1210.434783,518.8148148,1022.608696,518.8148148,1116.521739,,,392.8888889,1220.869565,569.1851852,1252.173913,508.7407407,1419.130435,438.2222222,1220.869565,549.037037,1252.173913,478.5185185,1398.26087,554.0740741,939.1304348,559.1111111,939.1304348,518.8148148,960,,
213,569.1851852,960,513.7777778,1033.043478,503.7037037,1043.478261,518.8148148,1168.695652,559.1111111,1210.434783,528.8888889,1022.608696,523.8518519,1116.521739,,,397.9259259,1220.869565,569.1851852,1252.173913,508.7407407,1419.130435,433.1851852,1220.869565,549.037037,1252.173913,458.3703704,1387.826087,559.1111111,939.1304348,569.1851852,939.1304348,523.8518519,960,,
214,579.2592593,960,513.7777778,1033.043478,508.7407407,1043.478261,523.8518519,1179.130435,554.0740741,1200,533.9259259,1033.043478,528.8888889,1126.956522,,,402.962963,1210.434783,569.1851852,1252.173913,503.7037037,1419.130435,397.9259259,1220.869565,554.0740741,1252.173913,,,569.1851852,939.1304348,579.2592593,939.1304348,533.9259259,960,,
215,584.2962963,960,523.8518519,1033.043478,518.8148148,1043.478261,528.8888889,1179.130435,559.1111111,1200,533.9259259,1022.608696,538.962963,1116.521739,,,413.037037,1220.869565,574.2222222,1252.173913,508.7407407,1419.130435,423.1111111,1220.869565,559.1111111,1262.608696,488.5925926,1387.826087,579.2592593,939.1304348,589.3333333,939.1304348,538.962963,960,,
216,589.3333333,960,528.8888889,1022.608696,528.8888889,1043.478261,538.962963,1179.130435,569.1851852,1200,528.8888889,1012.173913,,,,,438.2222222,1210.434783,579.2592593,1252.173913,513.7777778,1408.695652,443.2592593,1210.434783,559.1111111,1252.173913,498.6666667,1398.26087,579.2592593,939.1304348,589.3333333,939.1304348,544,949.5652174,,
217,594.3703704,960,533.9259259,1012.173913,538.962963,1022.608696,538.962963,1168.695652,574.2222222,1189.565217,528.8888889,1001.73913,,,,,423.1111111,1210.434783,579.2592593,1252.173913,508.7407407,1408.695652,402.962963,1210.434783,559.1111111,1262.608696,478.5185185,1398.26087,584.2962963,939.1304348,594.3703704,949.5652174,554.0740741,949.5652174,,
218,599.4074074,949.5652174,538.962963,1001.73913,544,1012.173913,533.9259259,1147.826087,569.1851852,1189.565217,533.9259259,991.3043478,,,,,438.2222222,1210.434783,579.2592593,1252.173913,508.7407407,1408.695652,408,1210.434783,559.1111111,1262.608696,448.2962963,1398.26087,589.3333333,928.6956522,599.4074074,939.1304348,554.0740741,939.1304348,,
219,604.4444444,939.1304348,544,991.3043478,549.037037,1001.73913,538.962963,1147.826087,574.2222222,1189.565217,538.962963,980.8695652,,,,,433.1851852,1210.434783,584.2962963,1252.173913,503.7037037,1419.130435,413.037037,1200,559.1111111,1262.608696,443.2592593,1398.26087,594.3703704,918.2608696,604.4444444,918.2608696,559.1111111,928.6956522,,
220,604.4444444,918.2608696,544,980.8695652,549.037037,991.3043478,538.962963,1126.956522,569.1851852,1179.130435,538.962963,970.4347826,544,1085.217391,,,438.2222222,1189.565217,579.2592593,1252.173913,503.7037037,1408.695652,408,1189.565217,559.1111111,1252.173913,443.2592593,1387.826087,594.3703704,907.826087,604.4444444,907.826087,564.1481481,918.2608696,,
221,604.4444444,907.826087,544,970.4347826,549.037037,980.8695652,538.962963,1116.521739,574.2222222,1189.565217,538.962963,960,,,,,433.1851852,1189.565217,579.2592593,1252.173913,503.7037037,1408.695652,408,1179.130435,423.1111111,1314.782609,438.2222222,1387.826087,594.3703704,886.9565217,604.4444444,897.3913043,559.1111111,907.826087,,
222,599.4074074,897.3913043,544,960,549.037037,970.4347826,538.962963,1106.086957,579.2592593,1179.130435,533.9259259,949.5652174,,,,,443.2592593,1168.695652,574.2222222,1252.173913,503.7037037,1408.695652,413.037037,1158.26087,554.0740741,1252.173913,,,589.3333333,876.5217391,604.4444444,876.5217391,554.0740741,897.3913043,,
223,599.4074074,876.5217391,544,949.5652174,549.037037,960,544,1106.086957,579.2592593,1179.130435,533.9259259,939.1304348,549.037037,1064.347826,,,443.2592593,1158.26087,569.1851852,1252.173913,503.7037037,1408.695652,418.0740741,1158.26087,554.0740741,1252.173913,,,589.3333333,866.0869565,599.4074074,866.0869565,559.1111111,876.5217391,,
224,594.3703704,866.0869565,544,939.1304348,538.962963,949.5652174,549.037037,1106.086957,579.2592593,1189.565217,549.037037,939.1304348,554.0740741,1053.913043,,,443.2592593,1147.826087,564.1481481,1252.173913,503.7037037,1419.130435,418.0740741,1147.826087,554.0740741,1241.73913,478.5185185,1377.391304,584.2962963,845.2173913,599.4074074,845.2173913,549.037037,866.0869565,,
225,589.3333333,855.6521739,538.962963,928.6956522,538.962963,939.1304348,554.0740741,1095.652174,584.2962963,1179.130435,533.9259259,918.2608696,549.037037,1053.913043,,,443.2592593,1137.391304,564.1481481,1241.73913,503.7037037,1408.695652,423.1111111,1137.391304,554.0740741,1241.73913,443.2592593,1387.826087,574.2222222,834.7826087,594.3703704,834.7826087,544,855.6521739,,
226,584.2962963,834.7826087,538.962963,907.826087,538.962963,918.2608696,554.0740741,1085.217391,579.2592593,1179.130435,,,,,,,448.2962963,1126.956522,564.1481481,1241.73913,503.7037037,1419.130435,423.1111111,1126.956522,549.037037,1241.73913,,,574.2222222,824.3478261,589.3333333,813.9130435,544,834.7826087,,
227,584.2962963,834.7826087,538.962963,907.826087,533.9259259,918.2608696,549.037037,1064.347826,579.2592593,1158.26087,549.037037,907.826087,554.0740741,1033.043478,564.1481481,1126.956522,453.3333333,1116.521739,564.1481481,1241.73913,503.7037037,1408.695652,438.2222222,1126.956522,554.0740741,1241.73913,,,574.2222222,813.9130435,584.2962963,813.9130435,538.962963,824.3478261,,
228,579.2592593,824.3478261,533.9259259,897.3913043,528.8888889,907.826087,549.037037,1053.913043,574.2222222,1147.826087,,,,,,,453.3333333,1106.086957,564.1481481,1241.73913,503.7037037,1408.695652,448.2962963,1106.086957,564.1481481,1241.73913,508.7407407,1387.826087,569.1851852,803.4782609,579.2592593,803.4782609,533.9259259,813.9130435,,
229,574.2222222,793.0434783,533.9259259,886.9565217,523.8518519,897.3913043,544,1033.043478,574.2222222,1126.956522,554.0740741,876.5217391,554.0740741,1012.173913,564.1481481,1095.652174,463.4074074,1095.652174,564.1481481,1241.73913,503.7037037,1419.130435,448.2962963,1095.652174,559.1111111,1241.73913,503.7037037,1387.826087,564.1481481,782.6086957,574.2222222,782.6086957,528.8888889,803.4782609,,
230,569.1851852,782.6086957,533.9259259,876.5217391,518.8148148,886.9565217,538.962963,1022.608696,569.1851852,1116.521739,564.1481481,876.5217391,564.1481481,1001.73913,564.1481481,1095.652174,468.4444444,1085.217391,569.1851852,1241.73913,508.7407407,1419.130435,478.5185185,1095.652174,564.1481481,1241.73913,513.7777778,1387.826087,554.0740741,772.173913,569.1851852,761.7391304,523.8518519,782.6086957,,
231,564.1481481,782.6086957,528.8888889,876.5217391,513.7777778,876.5217391,538.962963,1012.173913,569.1851852,1095.652174,554.0740741,866.0869565,559.1111111,991.3043478,569.1851852,1085.217391,473.4814815,1074.782609,569.1851852,1241.73913,508.7407407,1419.130435,493.6296296,1085.217391,564.1481481,1231.304348,513.7777778,1387.826087,549.037037,761.7391304,564.1481481,761.7391304,518.8148148,782.6086957,,
232,559.1111111,772.173913,523.8518519,866.0869565,508.7407407,866.0869565,533.9259259,1001.73913,569.1851852,1085.217391,554.0740741,866.0869565,559.1111111,980.8695652,564.1481481,1064.347826,478.5185185,1074.782609,564.1481481,1241.73913,513.7777778,1419.130435,508.7407407,1085.217391,554.0740741,1231.304348,503.7037037,1387.826087,544,751.3043478,559.1111111,751.3043478,513.7777778,772.173913,,
233,554.0740741,761.7391304,518.8148148,866.0869565,508.7407407,866.0869565,533.9259259,1001.73913,569.1851852,1074.782609,549.037037,866.0869565,559.1111111,970.4347826,564.1481481,1053.913043,483.5555556,1074.782609,564.1481481,1241.73913,518.8148148,1408.695652,503.7037037,1074.782609,549.037037,1231.304348,503.7037037,1398.26087,538.962963,751.3043478,554.0740741,751.3043478,508.7407407,772.173913,,
